Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,"Returned Refugees","Asylum Seekers",IDPs,"Returned IDPs",Stateless,HST,OOC
2024,"United Kingdom of Great Britain and Northern Ireland",Seychelles,GBR,SYC,10,0,0,0,0,0,0,0
2024,Italy,Seychelles,ITA,SYC,0,0,10,0,0,0,0,0
2024,"United States of America",Seychelles,USA,SYC,0,0,8,0,0,0,0,0
2024,Australia,Singapore,AUS,SGP,5,0,32,0,0,0,0,0
2024,Canada,Singapore,CAN,SGP,5,0,5,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland",Singapore,GBR,SGP,5,0,5,0,0,0,0,0
2024,Germany,Singapore,DEU,SGP,13,0,0,0,0,0,0,0
2024,Greece,Singapore,GRC,SGP,0,0,5,0,0,0,0,0
2024,Spain,Singapore,ESP,SGP,5,0,0,0,0,0,0,0
2024,"United States of America",Singapore,USA,SGP,12,0,256,0,0,0,0,0
2024,Algeria,"Sierra Leone",DZA,SLE,0,0,45,0,0,0,0,0
2024,Angola,"Sierra Leone",AGO,SLE,412,0,1497,0,0,0,0,0
2024,Egypt,"Sierra Leone",EGY,SLE,5,0,22,0,0,0,0,0
2024,Argentina,"Sierra Leone",ARG,SLE,37,0,0,0,0,0,0,0
2024,Australia,"Sierra Leone",AUS,SLE,34,0,73,0,0,0,0,0
2024,Austria,"Sierra Leone",AUT,SLE,14,0,9,0,0,0,0,0
2024,Belgium,"Sierra Leone",BEL,SLE,26,0,202,0,0,0,0,0
2024,Brazil,"Sierra Leone",BRA,SLE,35,0,48,0,0,0,0,0
2024,"Bosnia and Herzegovina","Sierra Leone",BIH,SLE,0,0,8,0,0,0,0,0
2024,Canada,"Sierra Leone",CAN,SLE,98,0,230,0,0,0,0,0
2024,"Central African Rep.","Sierra Leone",CAF,SLE,5,0,0,0,0,0,0,0
2024,Chile,"Sierra Leone",CHL,SLE,5,0,0,0,0,0,0,0
2024,Cameroon,"Sierra Leone",CMR,SLE,0,0,5,0,0,0,0,0
2024,Colombia,"Sierra Leone",COL,SLE,5,0,0,0,0,0,0,0
2024,Cyprus,"Sierra Leone",CYP,SLE,75,0,398,0,0,0,0,0
2024,Denmark,"Sierra Leone",DNK,SLE,28,0,0,0,0,0,0,0
2024,Ethiopia,"Sierra Leone",ETH,SLE,0,0,9,0,0,0,0,0
2024,Finland,"Sierra Leone",FIN,SLE,5,0,14,0,0,0,0,0
2024,France,"Sierra Leone",FRA,SLE,1657,0,573,0,0,0,0,0
2024,Gambia,"Sierra Leone",GMB,SLE,100,0,12,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland","Sierra Leone",GBR,SLE,495,0,295,0,0,0,0,0
2024,Germany,"Sierra Leone",DEU,SLE,994,0,872,0,0,0,0,0
2024,Ghana,"Sierra Leone",GHA,SLE,91,0,12,0,0,0,0,0
2024,Guinea-Bissau,"Sierra Leone",GNB,SLE,10,0,5,0,0,0,0,0
2024,Greece,"Sierra Leone",GRC,SLE,689,0,857,0,0,0,0,0
2024,Guinea,"Sierra Leone",GIN,SLE,1650,0,93,0,0,0,0,0
2024,Croatia,"Sierra Leone",HRV,SLE,5,0,14,0,0,0,0,0
2024,Hungary,"Sierra Leone",HUN,SLE,5,0,0,0,0,0,0,0
2024,"Cote d'Ivoire","Sierra Leone",CIV,SLE,5,0,0,0,0,0,0,0
2024,India,"Sierra Leone",IND,SLE,0,0,5,0,0,0,0,0
2024,Indonesia,"Sierra Leone",IDN,SLE,0,0,5,0,0,0,0,0
2024,Ireland,"Sierra Leone",IRL,SLE,96,0,88,0,0,0,0,0
2024,Israel,"Sierra Leone",ISR,SLE,5,0,10,0,0,0,0,0
2024,Italy,"Sierra Leone",ITA,SLE,371,0,470,0,0,0,0,0
2024,"Rep. of Korea","Sierra Leone",KOR,SLE,0,0,21,0,0,0,0,0
2024,Liberia,"Sierra Leone",LBR,SLE,0,0,5,0,0,0,0,0
2024,Lebanon,"Sierra Leone",LBN,SLE,0,0,5,0,0,0,0,0
2024,Luxembourg,"Sierra Leone",LUX,SLE,0,0,10,0,0,0,0,0
2024,Mauritania,"Sierra Leone",MRT,SLE,0,0,306,0,0,0,0,0
2024,Mexico,"Sierra Leone",MEX,SLE,11,0,94,0,0,0,0,0
2024,Malaysia,"Sierra Leone",MYS,SLE,10,0,27,0,0,0,0,0
2024,Morocco,"Sierra Leone",MAR,SLE,0,0,50,0,0,0,0,0
2024,Malta,"Sierra Leone",MLT,SLE,0,0,15,0,0,0,0,0
2024,"Netherlands (Kingdom of the)","Sierra Leone",NLD,SLE,365,0,501,0,0,0,0,0
2024,Niger,"Sierra Leone",NER,SLE,0,0,7,0,0,0,0,0
2024,Nigeria,"Sierra Leone",NGA,SLE,11,0,5,0,0,0,0,0
2024,Norway,"Sierra Leone",NOR,SLE,11,0,0,0,0,0,0,0
2024,Panama,"Sierra Leone",PAN,SLE,5,0,0,0,0,0,0,0
2024,Peru,"Sierra Leone",PER,SLE,0,0,9,0,0,0,0,0
2024,Poland,"Sierra Leone",POL,SLE,5,0,0,0,0,0,0,0
2024,Portugal,"Sierra Leone",PRT,SLE,33,0,10,0,0,0,0,0
2024,Romania,"Sierra Leone",ROU,SLE,5,0,0,0,0,0,0,0
2024,"South Africa","Sierra Leone",ZAF,SLE,13,0,6,0,0,0,0,0
2024,Senegal,"Sierra Leone",SEN,SLE,0,0,10,0,0,0,0,0
2024,Spain,"Sierra Leone",ESP,SLE,41,0,75,0,0,0,0,0
2024,Sweden,"Sierra Leone",SWE,SLE,86,0,5,0,0,0,0,0
2024,Switzerland,"Sierra Leone",CHE,SLE,60,0,105,0,0,0,0,0
2024,"Syrian Arab Rep.","Sierra Leone",SYR,SLE,16,0,5,0,0,0,0,0
2024,Tunisia,"Sierra Leone",TUN,SLE,0,0,151,0,0,0,0,0
2024,Uganda,"Sierra Leone",UGA,SLE,0,0,5,0,0,0,0,0
2024,Ukraine,"Sierra Leone",UKR,SLE,5,0,0,0,0,0,0,0
2024,"United States of America","Sierra Leone",USA,SLE,398,0,1588,0,0,0,0,0
2024,"Venezuela (Bolivarian Republic of)","Sierra Leone",VEN,SLE,5,0,0,0,0,0,0,0
2024,Zambia,"Sierra Leone",ZMB,SLE,5,0,0,0,0,0,0,0
2024,Zimbabwe,"Sierra Leone",ZWE,SLE,0,0,7,0,0,0,0,0
2024,Australia,"Solomon Islands",AUS,SLB,28,0,823,0,0,0,0,0
2024,Canada,"Solomon Islands",CAN,SLB,5,0,0,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland","Solomon Islands",GBR,SLB,0,0,7,0,0,0,0,0
2024,Germany,"Solomon Islands",DEU,SLB,5,0,0,0,0,0,0,0
2024,Norway,"Solomon Islands",NOR,SLB,0,0,5,0,0,0,0,0
2024,"South Africa","Solomon Islands",ZAF,SLB,6,0,0,0,0,0,0,0
2024,"Solomon Islands","Solomon Islands",SLB,SLB,0,0,0,11,0,0,0,0
2024,Algeria,Somalia,DZA,SOM,0,10,5,0,0,0,0,0
2024,Angola,Somalia,AGO,SOM,271,0,1731,0,0,0,0,16
2024,Egypt,Somalia,EGY,SOM,3986,13,3909,0,0,0,0,0
2024,Argentina,Somalia,ARG,SOM,5,0,0,0,0,0,0,0
2024,Australia,Somalia,AUS,SOM,412,0,99,0,0,0,0,0
2024,Austria,Somalia,AUT,SOM,10930,0,1853,0,0,0,0,0
2024,Burundi,Somalia,BDI,SOM,5,0,0,0,0,0,0,0
2024,Belgium,Somalia,BEL,SOM,2263,0,1538,0,0,0,0,0
2024,Benin,Somalia,BEN,SOM,7,0,5,0,0,0,0,0
2024,Bangladesh,Somalia,BGD,SOM,31,0,0,0,0,0,0,0
2024,Botswana,Somalia,BWA,SOM,375,0,0,0,0,0,0,0
2024,Brazil,Somalia,BRA,SOM,16,0,76,0,0,0,0,0
2024,Bulgaria,Somalia,BGR,SOM,17,0,0,0,0,0,0,0
2024,Canada,Somalia,CAN,SOM,2097,0,460,0,0,0,0,0
2024,"Central African Rep.",Somalia,CAF,SOM,5,0,0,0,0,0,0,0
2024,Chad,Somalia,TCD,SOM,5,0,0,0,0,0,0,0
2024,China,Somalia,CHN,SOM,71,0,5,0,0,0,0,0
2024,"Dem. Rep. of the Congo",Somalia,COD,SOM,20,0,312,0,0,0,0,0
2024,Colombia,Somalia,COL,SOM,11,0,0,0,0,0,0,0
2024,"Costa Rica",Somalia,CRI,SOM,11,0,0,0,0,0,0,0
2024,Cyprus,Somalia,CYP,SOM,1207,0,778,0,0,0,0,0
2024,Czechia,Somalia,CZE,SOM,14,0,0,0,0,0,0,0
2024,Denmark,Somalia,DNK,SOM,2729,0,44,0,0,0,0,0
2024,Djibouti,Somalia,DJI,SOM,13560,0,101,0,0,0,0,0
2024,Ethiopia,Somalia,ETH,SOM,317973,0,43961,0,0,0,0,10
2024,Finland,Somalia,FIN,SOM,2602,0,657,0,0,0,0,0
2024,France,Somalia,FRA,SOM,15287,0,1214,0,0,0,0,0
2024,Gambia,Somalia,GMB,SOM,5,0,0,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland",Somalia,GBR,SOM,2697,0,1590,0,0,0,0,0
2024,Georgia,Somalia,GEO,SOM,8,0,0,0,0,0,0,0
2024,Germany,Somalia,DEU,SOM,38179,0,9220,0,0,0,0,0
2024,Ghana,Somalia,GHA,SOM,95,0,0,0,0,0,0,0
2024,Greece,Somalia,GRC,SOM,2566,0,1117,0,0,0,0,0
2024,Guinea,Somalia,GIN,SOM,6,0,0,0,0,0,0,0
2024,"China, Hong Kong SAR",Somalia,HKG,SOM,25,0,0,0,0,0,0,0
2024,Croatia,Somalia,HRV,SOM,32,0,6,0,0,0,0,0
2024,Hungary,Somalia,HUN,SOM,592,0,0,0,0,0,0,0
2024,Iceland,Somalia,ISL,SOM,201,0,45,0,0,0,0,0
2024,"Cote d'Ivoire",Somalia,CIV,SOM,5,0,5,0,0,0,0,0
2024,India,Somalia,IND,SOM,508,5,618,0,0,0,0,0
2024,Indonesia,Somalia,IDN,SOM,834,5,413,0,0,0,0,0
2024,Ireland,Somalia,IRL,SOM,2472,0,1587,0,0,0,0,0
2024,Iraq,Somalia,IRQ,SOM,10,0,5,0,0,0,0,0
2024,Israel,Somalia,ISR,SOM,0,0,9,0,0,0,0,0
2024,Italy,Somalia,ITA,SOM,7608,0,743,0,0,0,0,0
2024,Jordan,Somalia,JOR,SOM,452,0,5,0,0,0,0,0
2024,Japan,Somalia,JPN,SOM,6,0,0,0,0,0,0,0
2024,Kenya,Somalia,KEN,SOM,324496,0,144011,0,0,0,0,0
2024,Kuwait,Somalia,KWT,SOM,129,0,432,0,0,0,0,0
2024,Liberia,Somalia,LBR,SOM,5,0,0,0,0,0,0,0
2024,Libya,Somalia,LBY,SOM,0,317,650,0,0,0,0,0
2024,Lebanon,Somalia,LBN,SOM,6,0,31,0,0,0,0,0
2024,Lesotho,Somalia,LSO,SOM,16,0,12,0,0,0,0,0
2024,Liechtenstein,Somalia,LIE,SOM,25,0,0,0,0,0,0,0
2024,Lithuania,Somalia,LTU,SOM,27,0,0,0,0,0,0,0
2024,Luxembourg,Somalia,LUX,SOM,84,0,40,0,0,0,0,0
2024,Latvia,Somalia,LVA,SOM,6,0,5,0,0,0,0,0
2024,Mexico,Somalia,MEX,SOM,5,0,93,0,0,0,0,0
2024,Malaysia,Somalia,MYS,SOM,1999,0,809,0,0,0,0,0
2024,Malawi,Somalia,MWI,SOM,75,0,98,0,0,0,0,0
2024,Morocco,Somalia,MAR,SOM,61,0,52,0,0,0,0,0
2024,Mozambique,Somalia,MOZ,SOM,476,0,1776,0,0,0,0,90
2024,Malta,Somalia,MLT,SOM,142,0,75,0,0,0,0,0
2024,Namibia,Somalia,NAM,SOM,5,0,0,0,0,0,0,0
2024,Nepal,Somalia,NPL,SOM,17,0,5,0,0,0,0,0
2024,"Netherlands (Kingdom of the)",Somalia,NLD,SOM,3968,0,2416,0,0,0,0,0
2024,Niger,Somalia,NER,SOM,24,0,16,0,0,0,0,0
2024,Nigeria,Somalia,NGA,SOM,0,0,17,0,0,0,0,0
2024,Norway,Somalia,NOR,SOM,1724,0,43,0,0,0,0,0
2024,"New Zealand",Somalia,NZL,SOM,5,0,0,0,0,0,0,0
2024,Pakistan,Somalia,PAK,SOM,176,0,34,0,0,0,0,0
2024,Peru,Somalia,PER,SOM,0,0,41,0,0,0,0,0
2024,Philippines,Somalia,PHL,SOM,35,0,43,0,0,0,0,0
2024,"Papua New Guinea",Somalia,PNG,SOM,0,0,5,0,0,0,0,0
2024,Poland,Somalia,POL,SOM,57,0,61,0,0,0,0,0
2024,Portugal,Somalia,PRT,SOM,64,0,50,0,0,0,0,0
2024,Qatar,Somalia,QAT,SOM,8,0,0,0,0,0,0,0
2024,Romania,Somalia,ROU,SOM,538,0,5,0,0,0,0,0
2024,"South Africa",Somalia,ZAF,SOM,22141,0,5153,0,0,0,0,0
2024,Rwanda,Somalia,RWA,SOM,31,0,29,0,0,0,0,5
2024,"Saudi Arabia",Somalia,SAU,SOM,16,0,9,0,0,0,0,0
2024,Somalia,Somalia,SOM,SOM,0,0,0,3861643,290750,0,0,213
2024,Spain,Somalia,ESP,SOM,1588,0,230,0,0,0,0,0
2024,"Serbia and Kosovo: S/RES/1244 (1999)",Somalia,SRB,SOM,7,0,15,0,0,0,0,0
2024,"South Sudan",Somalia,SSD,SOM,28,0,8,0,0,0,0,0
2024,Sudan,Somalia,SDN,SOM,258,33,77,0,0,0,0,0
2024,Slovakia,Somalia,SVK,SOM,34,0,0,0,0,0,0,0
2024,Slovenia,Somalia,SVN,SOM,52,0,5,0,0,0,0,0
2024,Eswatini,Somalia,SWZ,SOM,215,0,733,0,0,0,0,0
2024,Sweden,Somalia,SWE,SOM,7281,0,172,0,0,0,0,0
2024,Switzerland,Somalia,CHE,SOM,4167,17,420,0,0,0,0,0
2024,"Syrian Arab Rep.",Somalia,SYR,SOM,249,0,10,0,0,0,0,0
2024,"United Rep. of Tanzania",Somalia,TZA,SOM,151,0,0,0,0,0,0,0
2024,Thailand,Somalia,THA,SOM,117,0,33,0,0,0,0,0
2024,Togo,Somalia,TGO,SOM,0,0,5,0,0,0,0,0
2024,Tunisia,Somalia,TUN,SOM,28,12,1045,0,0,0,0,0
2024,Uganda,Somalia,UGA,SOM,49122,0,1710,0,0,0,0,0
2024,Ukraine,Somalia,UKR,SOM,89,0,6,0,0,0,0,0
2024,Uruguay,Somalia,URY,SOM,5,0,0,0,0,0,0,0
2024,"United States of America",Somalia,USA,SOM,1355,0,3945,0,0,0,0,0
2024,Yemen,Somalia,YEM,SOM,38231,1547,141,0,0,0,0,0
2024,Zambia,Somalia,ZMB,SOM,4545,0,485,0,0,0,0,0
2024,Zimbabwe,Somalia,ZWE,SOM,26,0,21,0,0,0,0,0
2024,Argentina,Spain,ARG,ESP,0,0,8,0,0,0,0,0
2024,Australia,Spain,AUS,ESP,0,0,11,0,0,0,0,0
2024,Brazil,Spain,BRA,ESP,0,0,62,0,0,0,0,0
2024,Canada,Spain,CAN,ESP,109,0,121,0,0,0,0,0
2024,"Costa Rica",Spain,CRI,ESP,0,0,8,0,0,0,0,0
2024,France,Spain,FRA,ESP,5,0,0,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland",Spain,GBR,ESP,0,0,11,0,0,0,0,0
2024,Germany,Spain,DEU,ESP,29,0,13,0,0,0,0,0
2024,Israel,Spain,ISR,ESP,0,0,5,0,0,0,0,0
2024,Mexico,Spain,MEX,ESP,5,0,23,0,0,0,0,0
2024,Norway,Spain,NOR,ESP,14,0,0,0,0,0,0,0
2024,Peru,Spain,PER,ESP,0,0,42,0,0,0,0,0
2024,Switzerland,Spain,CHE,ESP,5,8,0,0,0,0,0,0
2024,Uruguay,Spain,URY,ESP,0,0,5,0,0,0,0,0
2024,"United States of America",Spain,USA,ESP,7,0,1670,0,0,0,0,0
2024,Albania,"Serbia and Kosovo: S/RES/1244 (1999)",ALB,SRB,45,0,0,0,0,0,0,0
2024,Australia,"Serbia and Kosovo: S/RES/1244 (1999)",AUS,SRB,20,0,27,0,0,0,0,0
2024,Austria,"Serbia and Kosovo: S/RES/1244 (1999)",AUT,SRB,239,0,89,0,0,0,0,0
2024,Belgium,"Serbia and Kosovo: S/RES/1244 (1999)",BEL,SRB,336,0,307,0,0,0,0,0
2024,Brazil,"Serbia and Kosovo: S/RES/1244 (1999)",BRA,SRB,0,0,7,0,0,0,0,0
2024,"Bosnia and Herzegovina","Serbia and Kosovo: S/RES/1244 (1999)",BIH,SRB,29,0,0,0,0,0,0,0
2024,Canada,"Serbia and Kosovo: S/RES/1244 (1999)",CAN,SRB,95,0,128,0,0,0,0,0
2024,Colombia,"Serbia and Kosovo: S/RES/1244 (1999)",COL,SRB,5,0,0,0,0,0,0,0
2024,Cyprus,"Serbia and Kosovo: S/RES/1244 (1999)",CYP,SRB,60,0,5,0,0,0,0,0
2024,Czechia,"Serbia and Kosovo: S/RES/1244 (1999)",CZE,SRB,14,0,0,0,0,0,0,0
2024,Denmark,"Serbia and Kosovo: S/RES/1244 (1999)",DNK,SRB,1199,0,0,0,0,0,0,0
2024,Finland,"Serbia and Kosovo: S/RES/1244 (1999)",FIN,SRB,0,0,10,0,0,0,0,0
2024,France,"Serbia and Kosovo: S/RES/1244 (1999)",FRA,SRB,18305,0,1556,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland","Serbia and Kosovo: S/RES/1244 (1999)",GBR,SRB,75,0,54,0,0,0,0,0
2024,Germany,"Serbia and Kosovo: S/RES/1244 (1999)",DEU,SRB,5643,0,1669,0,0,0,0,0
2024,Greece,"Serbia and Kosovo: S/RES/1244 (1999)",GRC,SRB,0,0,6,0,0,0,0,0
2024,Croatia,"Serbia and Kosovo: S/RES/1244 (1999)",HRV,SRB,10,0,5,0,0,0,0,0
2024,Hungary,"Serbia and Kosovo: S/RES/1244 (1999)",HUN,SRB,33,0,0,0,0,0,0,0
2024,Ireland,"Serbia and Kosovo: S/RES/1244 (1999)",IRL,SRB,55,0,28,0,0,0,0,0
2024,Israel,"Serbia and Kosovo: S/RES/1244 (1999)",ISR,SRB,0,0,42,0,0,0,0,0
2024,Italy,"Serbia and Kosovo: S/RES/1244 (1999)",ITA,SRB,1061,0,515,0,0,0,0,0
2024,Liechtenstein,"Serbia and Kosovo: S/RES/1244 (1999)",LIE,SRB,0,0,5,0,0,0,0,0
2024,Luxembourg,"Serbia and Kosovo: S/RES/1244 (1999)",LUX,SRB,84,0,30,0,0,0,0,0
2024,"North Macedonia","Serbia and Kosovo: S/RES/1244 (1999)",MKD,SRB,165,0,0,0,0,0,0,0
2024,Montenegro,"Serbia and Kosovo: S/RES/1244 (1999)",MNE,SRB,34,0,0,0,0,0,0,0
2024,Malta,"Serbia and Kosovo: S/RES/1244 (1999)",MLT,SRB,0,0,10,0,0,0,0,0
2024,"Netherlands (Kingdom of the)","Serbia and Kosovo: S/RES/1244 (1999)",NLD,SRB,25,0,14,0,0,0,0,0
2024,Norway,"Serbia and Kosovo: S/RES/1244 (1999)",NOR,SRB,260,0,12,0,0,0,0,0
2024,Peru,"Serbia and Kosovo: S/RES/1244 (1999)",PER,SRB,0,0,5,0,0,0,0,0
2024,Poland,"Serbia and Kosovo: S/RES/1244 (1999)",POL,SRB,5,0,0,0,0,0,0,0
2024,"Russian Federation","Serbia and Kosovo: S/RES/1244 (1999)",RUS,SRB,6,0,0,0,0,0,0,0
2024,Spain,"Serbia and Kosovo: S/RES/1244 (1999)",ESP,SRB,15,0,25,0,0,0,0,0
2024,"Serbia and Kosovo: S/RES/1244 (1999)","Serbia and Kosovo: S/RES/1244 (1999)",SRB,SRB,0,0,0,209753,0,0,0,0
2024,Slovakia,"Serbia and Kosovo: S/RES/1244 (1999)",SVK,SRB,48,0,0,0,0,0,0,0
2024,Slovenia,"Serbia and Kosovo: S/RES/1244 (1999)",SVN,SRB,13,0,5,0,0,0,0,0
2024,Sweden,"Serbia and Kosovo: S/RES/1244 (1999)",SWE,SRB,951,0,59,0,0,0,0,0
2024,Switzerland,"Serbia and Kosovo: S/RES/1244 (1999)",CHE,SRB,1628,52,68,0,0,0,0,0
2024,Ukraine,"Serbia and Kosovo: S/RES/1244 (1999)",UKR,SRB,5,0,0,0,0,0,0,0
2024,"United States of America","Serbia and Kosovo: S/RES/1244 (1999)",USA,SRB,975,0,1423,0,0,0,0,0
2024,Australia,"Viet Nam",AUS,VNM,277,0,7358,0,0,0,0,0
2024,Austria,"Viet Nam",AUT,VNM,16,0,8,0,0,0,0,0
2024,Belgium,"Viet Nam",BEL,VNM,20,0,124,0,0,0,0,0
2024,Brazil,"Viet Nam",BRA,VNM,0,0,104,0,0,0,0,0
2024,Cambodia,"Viet Nam",KHM,VNM,15,0,0,0,0,0,0,0
2024,Canada,"Viet Nam",CAN,VNM,509,0,651,0,0,0,0,0
2024,"Costa Rica","Viet Nam",CRI,VNM,0,0,7,0,0,0,0,0
2024,Cyprus,"Viet Nam",CYP,VNM,5,0,15,0,0,0,0,0
2024,Czechia,"Viet Nam",CZE,VNM,82,0,42,0,0,0,0,0
2024,Denmark,"Viet Nam",DNK,VNM,559,0,5,0,0,0,0,0
2024,Finland,"Viet Nam",FIN,VNM,15,0,0,0,0,0,0,0
2024,France,"Viet Nam",FRA,VNM,7669,0,15,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland","Viet Nam",GBR,VNM,4347,0,4365,0,0,0,0,0
2024,Germany,"Viet Nam",DEU,VNM,3619,0,206,0,0,0,0,0
2024,Greece,"Viet Nam",GRC,VNM,0,0,6,0,0,0,0,0
2024,"Cote d'Ivoire","Viet Nam",CIV,VNM,5,0,0,0,0,0,0,0
2024,Ireland,"Viet Nam",IRL,VNM,23,0,289,0,0,0,0,0
2024,Israel,"Viet Nam",ISR,VNM,0,0,68,0,0,0,0,0
2024,Italy,"Viet Nam",ITA,VNM,56,0,12,0,0,0,0,0
2024,"Rep. of Korea","Viet Nam",KOR,VNM,0,0,328,0,0,0,0,0
2024,Monaco,"Viet Nam",MCO,VNM,7,0,0,0,0,0,0,0
2024,Mexico,"Viet Nam",MEX,VNM,0,0,5,0,0,0,0,0
2024,"Netherlands (Kingdom of the)","Viet Nam",NLD,VNM,93,0,8,0,0,0,0,0
2024,Norway,"Viet Nam",NOR,VNM,41,0,0,0,0,0,0,0
2024,"New Zealand","Viet Nam",NZL,VNM,7,0,5,0,0,0,0,0
2024,Peru,"Viet Nam",PER,VNM,0,0,72,0,0,0,0,0
2024,Philippines,"Viet Nam",PHL,VNM,19,0,9,0,0,0,0,68
2024,Poland,"Viet Nam",POL,VNM,112,0,12,0,0,0,0,0
2024,Spain,"Viet Nam",ESP,VNM,167,0,85,0,0,0,0,0
2024,Slovakia,"Viet Nam",SVK,VNM,30,0,0,0,0,0,0,0
2024,Sweden,"Viet Nam",SWE,VNM,69,0,20,0,0,0,0,0
2024,Switzerland,"Viet Nam",CHE,VNM,726,5,5,0,0,0,0,0
2024,Thailand,"Viet Nam",THA,VNM,899,0,1278,0,0,0,0,0
2024,Ukraine,"Viet Nam",UKR,VNM,6,0,13,0,0,0,0,0
2024,"United States of America","Viet Nam",USA,VNM,568,0,7479,0,0,0,0,0
2024,Algeria,"South Sudan",DZA,SSD,0,0,5,0,0,0,0,0
2024,Egypt,"South Sudan",EGY,SSD,26571,0,19592,0,0,0,0,0
2024,Australia,"South Sudan",AUS,SSD,23,0,19,0,0,0,0,0
2024,Austria,"South Sudan",AUT,SSD,5,0,0,0,0,0,0,0
2024,Burundi,"South Sudan",BDI,SSD,7,0,0,0,0,0,0,0
2024,Belgium,"South Sudan",BEL,SSD,45,0,40,0,0,0,0,0
2024,Canada,"South Sudan",CAN,SSD,26,0,28,0,0,0,0,0
2024,"Central African Rep.","South Sudan",CAF,SSD,3204,1539,22,0,0,0,0,0
2024,Chad,"South Sudan",TCD,SSD,75,0,0,0,0,0,0,0
2024,Cameroon,"South Sudan",CMR,SSD,15,0,18,0,0,0,0,0
2024,Congo,"South Sudan",COG,SSD,5,0,11,0,0,0,0,0
2024,"Dem. Rep. of the Congo","South Sudan",COD,SSD,55325,2348,234,0,0,0,0,6
2024,Cuba,"South Sudan",CUB,SSD,0,0,5,0,0,0,0,0
2024,Denmark,"South Sudan",DNK,SSD,42,0,0,0,0,0,0,0
2024,Eritrea,"South Sudan",ERI,SSD,5,0,0,0,0,0,0,0
2024,Ethiopia,"South Sudan",ETH,SSD,420129,92816,9547,0,0,0,0,5
2024,Finland,"South Sudan",FIN,SSD,8,0,0,0,0,0,0,0
2024,France,"South Sudan",FRA,SSD,669,0,198,0,0,0,0,0
2024,"United Kingdom of Great Britain and Northern Ireland","South Sudan",GBR,SSD,489,0,471,0,0,0,0,0
2024,Germany,"South Sudan",DEU,SSD,175,0,134,0,0,0,0,0
2024,Ghana,"South Sudan",GHA,SSD,7,0,0,0,0,0,0,0
2024,Greece,"South Sudan",GRC,SSD,41,0,26,0,0,0,0,0
2024,Iceland,"South Sudan",ISL,SSD,6,0,6,0,0,0,0,0
2024,India,"South Sudan",IND,SSD,10,0,26,0,0,0,0,0
2024,Ireland,"South Sudan",IRL,SSD,6,0,5,0,0,0,0,0
2024,Iraq,"South Sudan",IRQ,SSD,0,0,5,0,0,0,0,0
2024,Israel,"South Sudan",ISR,SSD,72,0,50,0,0,0,0,59
2024,Italy,"South Sudan",ITA,SSD,135,0,84,0,0,0,0,0
2024,Jordan,"South Sudan",JOR,SSD,19,0,0,0,0,0,0,0
2024,Kenya,"South Sudan",KEN,SSD,192825,2248,85,0,0,0,0,0
2024,Liberia,"South Sudan",LBR,SSD,5,0,0,0,0,0,0,0
2024,Libya,"South Sudan",LBY,SSD,46,0,1302,0,0,0,0,0
2024,Lebanon,"South Sudan",LBN,SSD,45,0,0,0,0,0,0,0
2024,Lithuania,"South Sudan",LTU,SSD,11,0,0,0,0,0,0,0
2024,Luxembourg,"South Sudan",LUX,SSD,0,0,20,0,0,0,0,0
2024,Malaysia,"South Sudan",MYS,SSD,64,0,17,0,0,0,0,0
2024,Morocco,"South Sudan",MAR,SSD,34,0,243,0,0,0,0,0
2024,Malta,"South Sudan",MLT,SSD,0,0,5,0,0,0,0,0
2024,"Netherlands (Kingdom of the)","South Sudan",NLD,SSD,168,0,33,0,0,0,0,0
2024,Niger,"South Sudan",NER,SSD,19,0,14,0,0,0,0,0
2024,Nigeria,"South Sudan",NGA,SSD,0,0,10,0,0,0,0,0
2024,Norway,"South Sudan",NOR,SSD,868,0,7,0,0,0,0,0
2024,Portugal,"South Sudan",PRT,SSD,16,0,0,0,0,0,0,0
2024,Rwanda,"South Sudan",RWA,SSD,38,0,27,0,0,0,0,0
2024,Spain,"South Sudan",ESP,SSD,11,0,15,0,0,0,0,0
2024,"South Sudan","South Sudan",SSD,SSD,0,0,0,944631,0,0,1327345,0
2024,Sudan,"South Sudan",SDN,SSD,613052,292919,0,0,0,0,0,0
2024,Sweden,"South Sudan",SWE,SSD,921,0,5,0,0,0,0,0
2024,Switzerland,"South Sudan",CHE,SSD,183,0,53,0,0,0,0,0
2024,"Syrian Arab Rep.","South Sudan",SYR,SSD,59,0,0,0,0,0,0,0
2024,Tunisia,"South Sudan",TUN,SSD,38,0,173,0,0,0,0,0
2024,Uganda,"South Sudan",UGA,SSD,975020,12874,59,0,0,0,0,0
2024,"United States of America","South Sudan",USA,SSD,71,0,222,0,0,0,0,0
2024,Zambia,"South Sudan",ZMB,SSD,8,0,0,0,0,0,0,0
2024,Zimbabwe,"South Sudan",ZWE,SSD,6,0,25,0,0,0,0,0
2024,Albania,Stateless,ALB,XXA,0,0,0,0,0,2203,0,0
