STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,UNIT_MULT,Unit multiplier,FLOW_TYPE,Flow type,OBS_STATUS,Observation status
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2009,,2791.955202,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2002,,8525.28918,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2002,,8525.28918,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2001,,3674.908425,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2001,,3674.908425,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2003,,11595.651893,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2003,,11595.651893,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2011,,4273.64084,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2011,,4273.64084,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2005,,27952.536663,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2005,,27952.536663,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2000,,2760.318022,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2000,,2760.318022,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2004,,6312.102421,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2004,,6312.102421,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2010,,4042.991099,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2010,,4042.991099,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2013,,3173.082545,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2013,,3173.082545,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2012,,3135.677917,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2012,,3135.677917,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2016,,2875.562929,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2016,,2875.562929,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2017,,640.805035,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2017,,640.805035,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2014,,782.440468,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2014,,782.440468,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2015,,494.11603,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2015,,494.11603,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2018,,245.403185,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2018,,245.403185,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2019,,108.353871,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2019,,108.353871,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2020,,1104.574794,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2020,,1104.574794,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2021,,806.724279,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2021,,806.724279,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2022,,213.192912,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2022,,213.192912,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2023,,89.664986,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2023,,89.664986,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2006,,21888.271198,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2006,,21888.271198,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2003,,2379.977953,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2003,,2567.227258,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2008,,1894.972752,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2008,,2083.367724,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2010,,1801.828086,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2010,,1866.759374,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2011,,1758.341272,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2011,,1816.33172,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2015,,1713.033749,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2015,,1713.033749,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2004,,2134.208543,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2004,,2403.917796,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2009,,2145.669906,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2009,,2260.017932,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2018,,2138.909723,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2018,,2138.909723,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2005,,1769.583569,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2005,,1867.349266,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2016,,1712.66032,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2016,,1712.66032,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2000,,2578.797819,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2000,,3564.57633,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2012,,1700.531068,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2012,,1706.837761,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2020,,1475.114446,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2020,,1475.114446,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2014,,1226.159062,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2014,,1226.159062,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2019,,1401.367843,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2019,,1401.367843,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2021,,1854.772669,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2021,,1854.772669,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,DAC_EC,DAC Members,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2022,,1643.826305,,2023,,6,Millions,D,Disbursements,A,Normal value
